RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31
102001,0,United States,country,,118923.0,119230.0,119548.0,120197.0,120850.0,121501.0,122164.0,122865.0,123579.0,124297.0,125034.0,125793.0,126500.0,127135.0,127779.0,128464.0,129180.0,129878.0,130583.0,131310.0,132024.0,132745.0,133405.0,134044.0,134625.0,135232.0,135871.0,136546.0,137262.0,138015.0,138829.0,139672.0,140506.0,141347.0,142146.0,142937.0,143656.0,144384.0,145124.0,145930.0,146803.0,147684.0,148598.0,149563.0,150590.0,151626.0,152556.0,153443.0,154320.0,155333.0,156468.0,157697.0,159050.0,160477.0,162004.0,163486.0,164929.0,166297.0,167592.0,168901.0,170187.0,171522.0,172918.0,174517.0,176186.0,177924.0,179642.0,181374.0,183051.0,184617.0,186027.0,187292.0,188368.0,189392.0,190459.0,191613.0,192749.0,193729.0,194479.0,195059.0,195412.0,195691.0,195816.0,195916.0,195943.0,195995.0,196022.0,196071.0,195978.0,195731.0,195265.0,194771.0,194162.0,193500.0,192653.0,191775.0,190695.0,189525.0,188183.0,186810.0,185395.0,183921.0,182306.0,180485.0,178694.0,177000.0,175291.0,173592.0,171920.0,170629.0,169441.0,168351.0,167238.0,166207.0,165281.0,164391.0,163587.0,162978.0,162703.0,162576.0,162494.0,162394.0,162429.0,162598.0,162692.0,162509.0,161902.0,161058.0,160067.0,159079.0,158081.0,157164.0,156286.0,155484.0,154711.0,153923.0,153102.0,152332.0,151719.0,151195.0,150744.0,150261.0,149830.0,149427.0,149171.0,149039.0,149160.0,149437.0,149842.0,150220.0,150606.0,150982.0,151393.0,151881.0,152469.0,153138.0,153940.0,154866.0,155941.0,157056.0,158238.0,159450.0,160653.0,161775.0,162825.0,163844.0,164795.0,165704.0,166580.0,167481.0,168240.0,168896.0,169502.0,170122.0,170662.0,171034.0,171379.0,171817.0,172391.0,173043.0,173698.0,174436.0,175259.0,176144.0,177036.0,177821.0,178507.0,179172.0,179864.0,180591.0,181282.0,182090.0,182970.0,183937.0,184803.0,185755.0,186686.0,187643.0,188516.0,189355.0,190212.0,191120.0,192126.0,193166.0,194188.0,195250.0,196354.0,197570.0,198727.0,199853.0,200839.0,201828.0,202888.0,204039.0,205251.0,206497.0,207732.0,209014.0,210264.0,211514.0,212698.0,213788.0,214813.0,215783.0,216746.0,217692.0,218645.0,219628.0,220643.0,221587.0,222400.0,223096.0,223750.0,224361.0,224937.0,225516.0,226168.0,226889.0,227625.0,228426.0,229391.0,230501.0,231751.0,232903.0,233729.0,234437.0,235516.0,237329.0,239679.0,242320.0,245153.0,248006.0,251051.0,254217.0,257644.0,261274.0,265666.0,270823.0,276291.0,281327.0,285670.0,289533.0,293211.0,297281.0,301711.0,306563.0,311466.0,316596.0,321247.0,325119.0,327368.0,328391.0,328772.0,329286.0
394913,1,"New York, NY",msa,NY,200153.0,201312.0,202366.0,204453.0,206416.0,208533.0,210776.0,213145.0,215431.0,217708.0,219849.0,222007.0,224009.0,226242.0,228338.0,230576.0,232722.0,235044.0,237341.0,239797.0,242368.0,245227.0,247878.0,250402.0,252934.0,255444.0,257951.0,260370.0,262865.0,265646.0,268675.0,272443.0,276378.0,280255.0,283737.0,287266.0,290784.0,294325.0,297940.0,301309.0,304777.0,308178.0,311783.0,315349.0,318685.0,321779.0,324590.0,327278.0,330241.0,333205.0,336391.0,339546.0,343212.0,347199.0,351702.0,356025.0,360631.0,364938.0,369263.0,372949.0,376692.0,380294.0,384066.0,388391.0,393054.0,397697.0,402019.0,406238.0,410491.0,414675.0,418442.0,422117.0,425257.0,428475.0,431044.0,433564.0,435750.0,437790.0,438919.0,439091.0,438533.0,437539.0,436186.0,434581.0,432786.0,431509.0,431191.0,430974.0,430617.0,429296.0,427639.0,426012.0,424219.0,422975.0,421557.0,420262.0,419082.0,417811.0,416065.0,413983.0,410955.0,407912.0,404770.0,401834.0,398794.0,395397.0,392091.0,389052.0,385958.0,382995.0,380157.0,377462.0,375137.0,372762.0,370416.0,368071.0,366257.0,364827.0,363828.0,363255.0,363031.0,363132.0,362932.0,362999.0,362994.0,363218.0,363054.0,362417.0,361294.0,359597.0,357521.0,355368.0,353833.0,352646.0,351620.0,350181.0,348730.0,346908.0,344939.0,342899.0,340848.0,339024.0,337139.0,335435.0,333953.0,332453.0,331375.0,330451.0,330101.0,329870.0,329489.0,328945.0,328476.0,328126.0,328108.0,328315.0,328721.0,329483.0,330269.0,331386.0,332575.0,334048.0,335627.0,336948.0,338091.0,339483.0,341111.0,342523.0,343869.0,344778.0,346145.0,347389.0,348806.0,349827.0,350306.0,350622.0,350791.0,351033.0,351012.0,351280.0,351683.0,352535.0,353140.0,353956.0,354658.0,355539.0,356185.0,356532.0,356857.0,357055.0,357797.0,358202.0,358495.0,358802.0,359503.0,360704.0,361821.0,362925.0,363960.0,364986.0,365898.0,366923.0,367887.0,368983.0,370277.0,371496.0,373185.0,374825.0,377232.0,379274.0,381318.0,383066.0,384737.0,386176.0,387653.0,389256.0,391270.0,393476.0,395889.0,398518.0,400529.0,402038.0,402667.0,403325.0,404240.0,405697.0,407293.0,408610.0,409517.0,410191.0,411240.0,412505.0,413618.0,414041.0,414177.0,414159.0,414162.0,414013.0,413839.0,414341.0,415292.0,416833.0,418513.0,420173.0,421157.0,421907.0,423190.0,426047.0,430625.0,436344.0,442589.0,448460.0,453597.0,458605.0,463443.0,468502.0,474560.0,482036.0,490171.0,497385.0,503203.0,507765.0,511597.0,514877.0,518847.0,523541.0,529764.0,536306.0,543203.0,548843.0,553294.0,555372.0,556365.0,556637.0
753899,2,"Los Angeles, CA",msa,CA,218383.0,219075.0,220219.0,222371.0,224740.0,226967.0,229278.0,231676.0,233958.0,236044.0,237994.0,240038.0,241591.0,243259.0,245036.0,247508.0,249945.0,252213.0,254568.0,257032.0,259550.0,262062.0,264244.0,266580.0,268494.0,270747.0,273411.0,276780.0,280643.0,284580.0,289567.0,294737.0,300005.0,304713.0,309406.0,314053.0,317980.0,321596.0,325605.0,330056.0,335607.0,340002.0,345741.0,351743.0,358851.0,364751.0,370462.0,376251.0,382973.0,390312.0,398496.0,407958.0,419624.0,431106.0,441321.0,449795.0,458455.0,466980.0,472623.0,478356.0,483473.0,490647.0,498117.0,505818.0,513239.0,520314.0,528588.0,537312.0,546274.0,555410.0,561695.0,568185.0,573717.0,579086.0,583995.0,588103.0,593284.0,597188.0,598493.0,599925.0,598264.0,598447.0,597251.0,597254.0,597289.0,596932.0,595820.0,593933.0,590537.0,587420.0,581609.0,575330.0,567658.0,560421.0,554895.0,548026.0,541879.0,532634.0,522354.0,508474.0,494169.0,480771.0,468425.0,457431.0,449537.0,442060.0,434125.0,423705.0,416093.0,411839.0,408859.0,405941.0,403061.0,399681.0,397417.0,396014.0,396133.0,396748.0,399622.0,404273.0,406371.0,406053.0,406538.0,409488.0,413172.0,412641.0,410356.0,406072.0,402451.0,398776.0,395414.0,394151.0,393487.0,393870.0,392141.0,390379.0,385674.0,384533.0,383395.0,381588.0,377442.0,373615.0,373181.0,373364.0,372731.0,371963.0,371246.0,371662.0,372642.0,374228.0,376663.0,378713.0,381105.0,384682.0,388666.0,394598.0,400385.0,408934.0,417398.0,426714.0,434432.0,442476.0,449458.0,456782.0,462908.0,467785.0,473193.0,477957.0,483417.0,485803.0,486755.0,486018.0,486043.0,486128.0,486971.0,485869.0,485682.0,486319.0,489210.0,492669.0,496891.0,501483.0,505112.0,506365.0,508155.0,510011.0,511410.0,512948.0,515036.0,519051.0,522226.0,527748.0,531489.0,535578.0,537328.0,540504.0,543616.0,546517.0,547488.0,549275.0,551631.0,555984.0,559473.0,562204.0,566444.0,569427.0,572596.0,574157.0,577295.0,580994.0,582723.0,584448.0,586657.0,591119.0,596749.0,601699.0,606403.0,611377.0,616197.0,620592.0,623059.0,625783.0,626334.0,627153.0,627565.0,630479.0,632248.0,631812.0,630722.0,628633.0,627328.0,626987.0,627992.0,629038.0,628197.0,628921.0,631554.0,635731.0,637878.0,639853.0,643021.0,649180.0,656220.0,661469.0,659945.0,657404.0,659158.0,667928.0,678117.0,687864.0,695251.0,701464.0,706508.0,713900.0,721655.0,732441.0,747688.0,766957.0,787164.0,800017.0,808665.0,813138.0,820043.0,828965.0,839317.0,851164.0,867833.0,886248.0,901837.0,902755.0,898995.0,884803.0,874767.0,865216.0
394463,3,"Chicago, IL",msa,IL,145931.0,146223.0,146647.0,147497.0,148429.0,149356.0,150375.0,151515.0,152694.0,153871.0,154926.0,155941.0,156840.0,157649.0,158605.0,159557.0,160706.0,161732.0,162719.0,163776.0,164834.0,166041.0,166966.0,167796.0,168503.0,169357.0,170415.0,171240.0,172206.0,173030.0,174247.0,175511.0,176811.0,177984.0,178804.0,179782.0,180713.0,181861.0,182853.0,184006.0,184943.0,185892.0,186765.0,187912.0,189163.0,190455.0,191567.0,192593.0,193728.0,194838.0,195919.0,197109.0,198489.0,200104.0,201622.0,203161.0,204467.0,205855.0,207202.0,208721.0,210124.0,211643.0,213123.0,214816.0,216594.0,218449.0,220148.0,221760.0,223513.0,225184.0,226661.0,228046.0,229391.0,230709.0,231990.0,233102.0,234314.0,235046.0,235684.0,236062.0,236336.0,236432.0,236536.0,236836.0,237412.0,237948.0,238269.0,238212.0,237954.0,237576.0,237068.0,236561.0,235645.0,234767.0,233864.0,232821.0,231839.0,229926.0,229410.0,227786.0,227493.0,225440.0,224397.0,221931.0,220230.0,217608.0,215316.0,212484.0,209230.0,206932.0,204726.0,203732.0,202037.0,200659.0,199188.0,197815.0,195924.0,194244.0,192735.0,192072.0,191286.0,190886.0,190081.0,190447.0,190183.0,190551.0,188949.0,187915.0,186018.0,184653.0,182285.0,180275.0,178349.0,177017.0,175942.0,174725.0,173900.0,172753.0,172163.0,171099.0,170176.0,168501.0,167390.0,165862.0,165059.0,163515.0,163409.0,163185.0,163584.0,163392.0,162583.0,161940.0,161080.0,161343.0,161534.0,161704.0,162275.0,163096.0,163841.0,164901.0,165976.0,167873.0,169517.0,171414.0,172777.0,174563.0,175362.0,176508.0,177010.0,178231.0,178872.0,179427.0,180182.0,181345.0,182225.0,182491.0,182920.0,183152.0,183536.0,183890.0,184167.0,184616.0,185338.0,186645.0,187661.0,187909.0,188097.0,188132.0,188278.0,188214.0,188406.0,189118.0,190042.0,191629.0,192848.0,193846.0,194430.0,194971.0,195821.0,196458.0,197049.0,197587.0,198607.0,199905.0,201482.0,202946.0,204595.0,205865.0,206823.0,207085.0,207294.0,207565.0,208305.0,209147.0,210221.0,211589.0,213192.0,214586.0,215377.0,215973.0,216528.0,217173.0,217733.0,218192.0,218943.0,219485.0,220355.0,221041.0,221722.0,222490.0,223110.0,223663.0,223876.0,223914.0,224107.0,224190.0,224345.0,224275.0,224352.0,224520.0,225004.0,225583.0,226162.0,226398.0,226380.0,226468.0,227509.0,229130.0,231976.0,234836.0,237539.0,239617.0,241043.0,243419.0,245635.0,248712.0,251298.0,254868.0,258735.0,262697.0,265710.0,268373.0,271015.0,273654.0,276234.0,278725.0,281889.0,285094.0,288827.0,291584.0,293239.0,293399.0,293598.0,294102.0
394514,4,"Dallas, TX",msa,TX,106565.0,106661.0,106739.0,106924.0,107101.0,107248.0,107386.0,107658.0,107997.0,108413.0,108816.0,109223.0,109406.0,109147.0,108911.0,108787.0,108949.0,109045.0,109152.0,109451.0,109637.0,109818.0,109868.0,110045.0,110228.0,110517.0,110873.0,111365.0,111845.0,112462.0,113013.0,113561.0,113946.0,114296.0,114633.0,114977.0,115257.0,115412.0,115573.0,115748.0,115940.0,116133.0,116210.0,116358.0,116520.0,116752.0,116927.0,116929.0,117570.0,118828.0,,122508.0,123414.0,123704.0,123819.0,124137.0,124419.0,124725.0,124929.0,125081.0,125714.0,126029.0,126381.0,126503.0,126833.0,127166.0,127300.0,127521.0,127755.0,127722.0,127766.0,127615.0,127637.0,127840.0,128107.0,128570.0,129093.0,129606.0,129880.0,129949.0,130107.0,130759.0,131157.0,131604.0,131305.0,130958.0,130585.0,130774.0,131173.0,131559.0,131922.0,132330.0,132888.0,133224.0,133410.0,133565.0,132685.0,131580.0,130174.0,129632.0,129191.0,128920.0,128790.0,128331.0,127536.0,126531.0,125795.0,125301.0,124944.0,124983.0,125147.0,125470.0,125699.0,125717.0,125753.0,125518.0,125453.0,125411.0,125871.0,126218.0,126161.0,125951.0,125756.0,126060.0,126191.0,126252.0,125762.0,125017.0,124098.0,123290.0,122489.0,122030.0,121694.0,121196.0,120765.0,120120.0,119750.0,119126.0,118932.0,118716.0,118721.0,118553.0,118351.0,117937.0,117584.0,117826.0,118221.0,118703.0,119059.0,119549.0,120218.0,120572.0,120853.0,121098.0,121612.0,122121.0,122661.0,123128.0,123855.0,124700.0,125641.0,126591.0,127572.0,128367.0,129278.0,130288.0,131471.0,132496.0,133141.0,133854.0,134501.0,135278.0,136073.0,137018.0,137631.0,138248.0,138688.0,139570.0,140701.0,141995.0,143265.0,144444.0,145714.0,147122.0,148603.0,150118.0,151667.0,152775.0,153800.0,154870.0,156312.0,157915.0,159215.0,160512.0,161715.0,163291.0,165007.0,166669.0,168411.0,169713.0,171150.0,172583.0,174362.0,176251.0,177904.0,179686.0,181036.0,182534.0,183829.0,185231.0,186445.0,187627.0,189096.0,190797.0,192564.0,194177.0,196032.0,198020.0,199935.0,201417.0,202634.0,203926.0,205137.0,206516.0,207652.0,208766.0,209872.0,211244.0,213035.0,214322.0,215180.0,215388.0,215603.0,215669.0,215845.0,216607.0,217793.0,218408.0,218745.0,218775.0,219859.0,220941.0,222263.0,222893.0,223251.0,223795.0,224720.0,226806.0,229042.0,231724.0,233762.0,236010.0,238168.0,241124.0,244600.0,249257.0,254659.0,260709.0,267030.0,273588.0,279663.0,284796.0,289150.0,293858.0,299966.0,307338.0,314456.0,322623.0,329960.0,336265.0,338228.0,337463.0,335881.0,335789.0
394692,5,"Houston, TX",msa,TX,105511.0,105581.0,105461.0,105554.0,105555.0,105748.0,105847.0,106086.0,106399.0,106676.0,107169.0,107642.0,107845.0,107818.0,107412.0,107250.0,107247.0,107418.0,107591.0,107496.0,107631.0,107800.0,108041.0,108143.0,108290.0,108545.0,109102.0,109718.0,110305.0,110804.0,111280.0,111860.0,112347.0,112752.0,113028.0,113256.0,113580.0,113862.0,114233.0,114474.0,114712.0,114893.0,115114.0,115363.0,115522.0,115720.0,115863.0,116090.0,116499.0,117557.0,,120515.0,121686.0,121965.0,122855.0,123328.0,124127.0,124693.0,125288.0,125960.0,126553.0,127166.0,127599.0,127939.0,128013.0,128190.0,128228.0,128147.0,127949.0,127739.0,127848.0,127830.0,127899.0,127782.0,127937.0,128169.0,128746.0,129191.0,129711.0,130173.0,130723.0,131390.0,131844.0,132412.0,132606.0,132588.0,132389.0,132622.0,133150.0,133875.0,134287.0,134776.0,135083.0,135422.0,135620.0,135849.0,135363.0,134818.0,134235.0,134139.0,133799.0,133356.0,133017.0,132411.0,131661.0,130938.0,130105.0,129230.0,128340.0,128242.0,128248.0,128415.0,128553.0,128940.0,129424.0,129511.0,129339.0,128869.0,128835.0,128944.0,128849.0,128780.0,128991.0,129503.0,129834.0,129600.0,128734.0,127384.0,126302.0,125532.0,125143.0,124689.0,124135.0,123515.0,122651.0,121968.0,121428.0,121097.0,120949.0,120795.0,120525.0,120170.0,119266.0,118624.0,118351.0,118563.0,119006.0,119209.0,119525.0,119709.0,120177.0,120608.0,120871.0,120795.0,121000.0,121253.0,121944.0,122759.0,124181.0,125728.0,127168.0,128245.0,129354.0,130543.0,131754.0,132973.0,134094.0,135147.0,136341.0,137597.0,138610.0,139402.0,140134.0,141298.0,142486.0,143918.0,145248.0,146473.0,147586.0,148754.0,150088.0,151311.0,152749.0,153964.0,155161.0,156077.0,156657.0,157108.0,157552.0,158386.0,159095.0,159798.0,160805.0,161704.0,162301.0,162483.0,163069.0,163815.0,164590.0,164958.0,165292.0,165640.0,166625.0,167723.0,168384.0,168910.0,169447.0,170234.0,170756.0,171289.0,171574.0,171819.0,172113.0,172687.0,173430.0,174160.0,174931.0,175559.0,176194.0,177178.0,178210.0,179145.0,179808.0,180709.0,181677.0,182696.0,183542.0,184312.0,185295.0,186179.0,186714.0,186822.0,186947.0,187434.0,187928.0,188477.0,188802.0,189554.0,190286.0,190980.0,190965.0,191220.0,192009.0,193248.0,194030.0,194429.0,194831.0,195736.0,197577.0,199627.0,201884.0,203921.0,205978.0,208423.0,209956.0,211962.0,214406.0,218925.0,223881.0,229162.0,233450.0,237287.0,240089.0,243132.0,246202.0,249941.0,254584.0,259711.0,264485.0,268056.0,270308.0,271479.0,271827.0,272420.0
395209,6,"Washington, DC",msa,VA,160109.0,160450.0,160838.0,161641.0,162616.0,163689.0,164988.0,166565.0,168114.0,169611.0,170910.0,172424.0,173855.0,175145.0,176590.0,178343.0,180417.0,182493.0,184563.0,186696.0,188779.0,190788.0,192747.0,194632.0,196347.0,198062.0,199922.0,202138.0,204583.0,207312.0,210241.0,213330.0,216243.0,218939.0,221290.0,223589.0,225536.0,227821.0,230273.0,233161.0,236012.0,238992.0,242180.0,245248.0,248282.0,251289.0,254238.0,257015.0,259570.0,262656.0,266267.0,270743.0,276115.0,282111.0,288881.0,295541.0,302298.0,307861.0,312593.0,317415.0,322753.0,327871.0,333311.0,339761.0,347601.0,355134.0,362030.0,367926.0,373965.0,379115.0,383452.0,387020.0,390354.0,393788.0,397091.0,399669.0,401196.0,401545.0,401203.0,400025.0,397284.0,393966.0,391407.0,389809.0,388363.0,387052.0,385761.0,385293.0,384050.0,381640.0,378393.0,375032.0,372300.0,369252.0,366208.0,362311.0,358401.0,354120.0,349137.0,343703.0,337272.0,331765.0,326015.0,320754.0,315102.0,310200.0,305983.0,302458.0,298508.0,294862.0,291519.0,288906.0,287285.0,285915.0,284909.0,283602.0,282212.0,281389.0,281614.0,283042.0,284899.0,286086.0,287527.0,289115.0,290902.0,291208.0,290391.0,289008.0,288143.0,287413.0,286285.0,285405.0,285076.0,285739.0,285829.0,285869.0,285197.0,285094.0,284320.0,283644.0,282514.0,281559.0,281541.0,281687.0,282295.0,283120.0,284884.0,286337.0,287392.0,288340.0,289404.0,290346.0,291186.0,293132.0,295898.0,298677.0,301275.0,303359.0,305501.0,307385.0,309470.0,311251.0,313265.0,315379.0,318190.0,320696.0,323135.0,324658.0,326263.0,327831.0,329316.0,330142.0,329998.0,329599.0,329524.0,329238.0,329356.0,329559.0,329945.0,330312.0,330117.0,330804.0,331324.0,331399.0,331036.0,330753.0,330695.0,330556.0,330750.0,331512.0,332367.0,333239.0,334059.0,334176.0,334325.0,335014.0,336313.0,337254.0,337681.0,338048.0,338966.0,339885.0,341035.0,342670.0,344767.0,347308.0,348453.0,349179.0,348696.0,348999.0,349373.0,350677.0,351878.0,353547.0,355243.0,356289.0,357583.0,358511.0,360292.0,361514.0,363114.0,364527.0,365688.0,366670.0,367622.0,368800.0,369720.0,371206.0,372608.0,374732.0,376355.0,377596.0,377861.0,377953.0,377913.0,378904.0,380267.0,382272.0,384364.0,386191.0,387351.0,388501.0,389628.0,391586.0,392484.0,393922.0,396156.0,399869.0,404129.0,408283.0,412440.0,416393.0,420513.0,424817.0,430013.0,435938.0,442520.0,448662.0,453188.0,456051.0,457919.0,460059.0,462565.0,465615.0,469171.0,473952.0,479200.0,484143.0,487830.0,489513.0,489721.0,488439.0,488278.0,489271.0
394856,7,"Miami, FL",msa,FL,133852.0,134352.0,134804.0,135680.0,136396.0,137107.0,137859.0,138661.0,139517.0,140356.0,141266.0,142228.0,143157.0,144122.0,145245.0,146455.0,147867.0,149318.0,151058.0,152980.0,154976.0,156991.0,158714.0,160341.0,161798.0,163249.0,164635.0,166188.0,167802.0,169536.0,171399.0,173543.0,175514.0,177370.0,179005.0,181188.0,183378.0,185675.0,187958.0,190380.0,192882.0,195160.0,197399.0,199766.0,202356.0,204904.0,207403.0,209602.0,212156.0,214499.0,217159.0,219780.0,223231.0,226994.0,231148.0,235450.0,239786.0,244039.0,248024.0,252453.0,256659.0,261219.0,266066.0,271449.0,277519.0,284023.0,291272.0,298198.0,304865.0,310578.0,315693.0,320274.0,325012.0,329157.0,333854.0,339652.0,345318.0,350162.0,352935.0,354808.0,355700.0,355805.0,356246.0,356076.0,355441.0,354444.0,352418.0,350025.0,346997.0,343841.0,339932.0,335624.0,330972.0,327100.0,322130.0,317349.0,310706.0,304823.0,297718.0,291766.0,285236.0,279571.0,273007.0,265797.0,258093.0,250397.0,243518.0,237348.0,231495.0,226421.0,221070.0,216378.0,211388.0,207658.0,204292.0,201618.0,199050.0,197253.0,195855.0,194458.0,193863.0,193707.0,194108.0,193982.0,193345.0,191874.0,190397.0,188769.0,187366.0,185271.0,183578.0,182058.0,180653.0,179407.0,178319.0,177668.0,176647.0,175415.0,174151.0,173362.0,172910.0,172803.0,172884.0,172933.0,173293.0,173216.0,173656.0,173959.0,174739.0,175518.0,176386.0,177764.0,179475.0,181216.0,182677.0,184166.0,186262.0,188804.0,191685.0,194753.0,197649.0,199946.0,202549.0,205337.0,208622.0,211754.0,215650.0,219468.0,223152.0,225557.0,227674.0,228706.0,230344.0,231742.0,233853.0,235429.0,237094.0,238958.0,240172.0,241787.0,243037.0,244940.0,246134.0,247474.0,248634.0,250005.0,251174.0,252524.0,254336.0,255979.0,258068.0,260072.0,262252.0,264041.0,265296.0,266690.0,268125.0,270253.0,272449.0,274395.0,275840.0,277343.0,279042.0,281034.0,282615.0,284112.0,285064.0,286437.0,287848.0,289347.0,290693.0,292410.0,294013.0,295993.0,297190.0,298831.0,299863.0,301791.0,303846.0,305698.0,307644.0,309339.0,311255.0,312495.0,313454.0,314333.0,316401.0,318263.0,320105.0,320374.0,320935.0,321342.0,321573.0,322084.0,322389.0,322443.0,322307.0,322859.0,323666.0,324103.0,324925.0,327251.0,329444.0,331218.0,332251.0,333116.0,333812.0,335326.0,337869.0,340876.0,343656.0,347004.0,350725.0,354038.0,358241.0,362168.0,368398.0,375210.0,383350.0,391539.0,400523.0,409544.0,417892.0,425660.0,434288.0,442500.0,453583.0,465070.0,479498.0,491880.0,503053.0,509689.0,513517.0,514611.0
